Gene,MeanAbsSHAP
APOBEC3A,0.0009729308401716806
CYP4X1,0.0009727747106442702
C11orf16,0.0009727368937734898
GAMT,0.0009724709504916341
SYTL2,0.0009721996275855657
CD19,0.0009716801201115091
SECTM1,0.0009716290504485414
GRIK5,0.0009715216416053194
PHYHIPL,0.0009714539373653174
FBN3,0.0009712654652613789
PPP2R2C,0.0009710013798641941
C4orf39,0.0009709695576786063
C2CD4C,0.0009708678515172567
NEFH,0.0009707156648006946
KIAA1683,0.00097071447540286
NME5,0.000970627778045241
FMN2,0.0009706273504783604
FCRLA,0.0009705169929461416
ABCA4,0.0009705006689693442
ROPN1L,0.0009704276424584022
KCND3,0.0009703798195040747
ABCB5,0.0009703490854777088
C1orf230,0.0009703027474614995
C2orf27A,0.0009702273491770244
RND1,0.0009701735531002559
CP,0.0009699407733852657
CLEC17A,0.0009698846601408048
ERP27,0.0009693919873220165
FIBIN,0.0009693338550363251
UGT2B10,0.0009692661739917538
DIRAS1,0.0009688651440898847
SLC17A7,0.0009688053981575548
C15orf59,0.0009687474066225832
LY6K,0.000968680857624804
EDN2,0.0009686549574957502
LOC162632,0.0009686120351016964
COL25A1,0.0009684757934898869
NCRNA00086,0.0009684596836144878
HIST1H2BH,0.0009683902908911869
HMX2,0.0009679881996805288
SPSB4,0.0009678842249819297
OMD,0.0009678381552605389
FAM131C,0.0009675972830027351
KCNH2,0.0009675835993167286
C6orf147,0.0009675043552868425
STEAP2,0.0009674860266490744
PTH1R,0.0009672064608177304
HLA-J,0.0009669534836024556
EN1,0.0009667368239699196
ZBTB7C,0.0009666623175219355
PLA2G7,0.0009664644431482985
ECM2,0.0009662320985689297
DDX43,0.0009661274696815288
GLYAT,0.0009660656121259474
AMY2B,0.0009659770337243067
ZNF608,0.0009658008600911335
EMILIN1,0.0009655107601246746
DLK1,0.0009653318537402811
TGFA,0.0009652813756720964
FOXD1,0.0009650550904784122
ABCA17P,0.0009649893719970098
FBXO17,0.0009649378890287509
CDKN2A,0.0009649136097383209
C2orf65,0.0009648690637885525
VANGL2,0.0009647661534830358
C14orf64,0.0009646939587085512
ANXA8L2,0.0009643736781716446
PRSS23,0.0009640068837466092
STAG3,0.0009637451688539084
UPK1B,0.0009634965421935723
C1orf187,0.0009634945609263923
FASN,0.0009633737803195825
APOC2,0.0009629851841071494
WDR66,0.0009629460583713328
SULT1C3,0.0009627115230184953
IL17RE,0.0009622572750706758
ACCN1,0.0009621723491708028
FANK1,0.0009621436155481216
PTCHD1,0.000961597285352885
C10orf41,0.0009614184372300845
INHBA,0.0009611132617801369
RNF182,0.0009610440925918439
DNAH6,0.0009607458851644897
GRM4,0.0009607457751730565
C8orf47,0.0009606839320650095
ACTG2,0.0009605451460588357
ZIC5,0.0009605231793767328
WBSCR17,0.0009603257601267185
GAD1,0.000960149291485932
P2RX5,0.0009601402675994445
GPC4,0.0009599661996592741
MYOM2,0.0009599184734459224
ROBO2,0.0009598745680089375
COL5A2,0.0009597684197210398
LIMD2,0.0009596553223389037
ADAM32,0.0009596010460991443
GAS2L2,0.0009594027116177825
MYH11,0.0009593529930125694
C12orf39,0.0009592921386709937
HSD17B13,0.0009592135233339781
UGT2B7,0.0009588441609410994
NWD1,0.00095881693841796
C1orf130,0.000958388547185349
GPR19,0.0009582667740710901
FAM169A,0.0009581627785382728
LONRF2,0.0009579731276711337
SYBU,0.0009576566170033453
DOC2A,0.0009573075332512973
MACROD2,0.000957160316609102
DCDC2,0.0009571466662967351
MKRN3,0.0009569527943721962
TBC1D9,0.0009569065816765013
EYA4,0.0009565999711845229
CLDN2,0.0009560907404856304
TRIM7,0.0009560439025416971
PCDHB8,0.0009556377984775426
NMU,0.0009556356954304432
GALNT6,0.0009555121911245498
CA3,0.000954728950871934
LAG3,0.0009547039448955827
HCN1,0.0009545928385971594
KLRC3,0.0009545702473750319
PKHD1L1,0.000954098161573332
TIMD4,0.0009531936029627591
SCN4A,0.0009531870950682888
FSCN2,0.0009529232754400614
C13orf29,0.0009522612075007449
RNF186,0.0009516707707051511
SHISA6,0.0009515535943257368
SIDT1,0.0009515306541137944
LOC283174,0.0009514851166463087
IQGAP2,0.0009514561382515928
RHOBTB3,0.0009512089811928427
UGT1A7,0.0009509048588367048
ITIH2,0.0009506298493845754
CITED1,0.00095058934629514
ZMYND10,0.0009504947626481908
C15orf48,0.0009501768734133343
PPARGC1A,0.000950138888162439
SCGB2A1,0.0009501074664407996
GLYATL3,0.0009499739503465005
CLIC6,0.0009499250166745318
IFITM1,0.0009498574143541481
EVC2,0.0009494919362560318
NAALADL2,0.0009494114641985697
PITX1,0.0009493723809836436
SLC9A2,0.0009493715712988404
C4orf32,0.0009490975490164841
MYEOV,0.0009490283404615083
PVALB,0.0009488523612055309
ZNF676,0.0009479649175862587
FADS2,0.0009476060861632934
SLC26A5,0.000947576202897772
LUZP2,0.0009475137305001466
HES2,0.0009474685038992132
PTPRQ,0.0009472147488828063
LTB,0.0009471694804656434
COX6B2,0.0009470858472866439
NLGN4X,0.0009469227190725565
ADCY5,0.0009467008887939856
PP14571,0.0009466940205811625
SPON2,0.0009466082386855312
GRIA2,0.0009464303647468518
HOXA4,0.0009463885168934718
FAM132A,0.0009459347547064172
MRAP,0.0009458759865446433
DLGAP1,0.0009458221462433592
CCDC108,0.0009457582486291471
PDE11A,0.000945692169128165
GLDC,0.0009456460771378122
GZMA,0.0009455568204693855
SPTBN5,0.000945442647192449
TMEM84,0.0009451428285735296
TNNI1,0.0009449947585319289
PKDCC,0.0009449394890252292
TSHZ2,0.0009447633111927682
TMEM47,0.0009447112549916407
EYA2,0.0009445319515220281
FCGR3B,0.0009442577061768986
GPER,0.0009441655620478902
KHDC1,0.0009441272486295954
RHCG,0.0009440368323866879
SLC15A1,0.0009439647531815846
JAKMIP3,0.0009437845919919141
LOC647859,0.0009436390327043872
CST6,0.00094354234541293
C6orf218,0.0009434227722282331
EPHA6,0.0009434215769551378
INSM1,0.0009433713035117345
SYT8,0.0009432811832053961
MPP2,0.0009421057104459704
LOC254559,0.0009418725634933228
PLCB4,0.0009418163191357268
FGF5,0.0009417553334066674
PCDHB6,0.0009414214660034127
FOXC2,0.000941060905525859
LOC387646,0.0009410529909363024
ARSG,0.0009405540918104786
MNX1,0.0009405409063687228
P2RY13,0.000940472187559433
FAM198B,0.0009404464234551016
PCDP1,0.0009403855165726011
KIAA0408,0.0009403310529063131
LASS3,0.0009401956812172325
LOC153328,0.0009401584720916271
KRT13,0.0009397667352469657
PALM2,0.0009397119040664216
VCAN,0.0009395070617882892
NTNG1,0.0009392114475525028
TMEM71,0.0009391362630402177
MICALCL,0.0009390994860331779
DUSP1,0.000938877396983331
CHST3,0.000938688340283199
ZMAT4,0.0009385801469269792
SLC1A2,0.0009384207344655554
NOG,0.0009383689279699878
MPV17L,0.0009383355410164995
HRH3,0.000938253600801886
OBP2A,0.0009378650310733988
MFAP2,0.0009376397199143109
ST6GALNAC2,0.00093763702077341
SAMD3,0.0009374179248128359
FER1L5,0.0009372428813943796
MYB,0.000937139170107394
TRIM58,0.0009370794466456624
C3orf55,0.0009366517872633848
CDCA7L,0.0009365788535993186
GPR162,0.0009365513044171633
SYT13,0.0009364102491739838
ZDHHC22,0.0009364065015153263
IL1RAPL2,0.0009363459625881217
TUB,0.0009363437923655324
PCSK4,0.0009361186582512776
WNT3A,0.0009357999526442661
NKX3-2,0.0009354229049953409
STAB2,0.000934969982167407
SORBS2,0.0009349350760165483
GPR1,0.0009349297476750469
ADAMTS14,0.0009348915819235988
HOXC13,0.0009348661400532007
UPK1A,0.0009348303449469439
HS3ST2,0.0009347390820017331
P4HA3,0.00093455593731938
PLEKHH2,0.0009340032469070694
DDC,0.0009338111168839684
SLC6A16,0.0009337475325256466
EDAR,0.0009335626794198662
PTPLA,0.0009332190203417036
LRRC14B,0.0009330336979375452
BMP3,0.0009330144117527874
AKR1C2,0.0009327278804328722
CHST6,0.0009326157243123134
HDAC9,0.0009325506707922513
UNC80,0.0009325285870262453
LOC644172,0.0009324626543139579
PKIB,0.0009323809923946966
TFAP2B,0.0009323069844472522
PHGR1,0.0009320663968112165
MAP9,0.0009319815535087687
BEX1,0.0009316367182546199
PDLIM3,0.0009314706162982134
SLITRK2,0.0009314462797097652
EFCAB4A,0.0009313983562405623
CAPN8,0.0009313591738020933
OPRD1,0.0009311231034236773
ACSM1,0.0009307447838281746
TMEM92,0.0009305706632750975
CLEC7A,0.0009305083432012553
ENTPD8,0.0009302587995681696
ASS1,0.0009300984626288293
LFNG,0.0009300515183911371
CNTNAP2,0.000930023093222903
FAM111B,0.0009296667622753792
PSG4,0.0009295442061628024
PAK6,0.0009295126406737747
AIFM3,0.0009294553419150296
SIGLEC8,0.0009294319931659818
MN1,0.0009291094096318551
CPLX1,0.0009289631937594183
MFAP3L,0.0009284661457103186
PKMYT1,0.0009280820808372583
MYCN,0.0009278833922103836
MATN2,0.0009275880790893649
ENPP2,0.0009271862568528238
KCNK17,0.0009270663827114352
EFCAB4B,0.000926849779112102
MEI1,0.0009267486586116055
FAM69C,0.0009265986043978892
C8ORFK29,0.0009264186158411095
PHLDA2,0.0009262091997330104
LILRA6,0.0009260632872825328
NRIP3,0.0009257752333307205
RARRES1,0.0009254798902083571
KLRC1,0.0009251316057865704
CCDC85A,0.0009250747908223013
AGT,0.0009250534346281351
BCMO1,0.0009250445225652647
TMEM176A,0.0009250386009854752
NCRNA00105,0.0009249463560984673
MGC45800,0.0009248361006752168
IGF2BP3,0.0009247150616442805
HRCT1,0.0009241846508214419
BTBD11,0.0009240948999028831
SMAD9,0.0009240100792526264
PLEKHG4B,0.0009239413100754095
C16orf45,0.0009236375360302418
GALNTL6,0.000923540342417242
INE2,0.0009232010841379356
RSPO4,0.0009230910327954373
RANBP3L,0.0009230348176209762
FAM59A,0.0009229681928331956
AQP4,0.0009228672686431436
LTK,0.0009227836082227252
SYTL5,0.0009227692841390775
RRM2,0.0009227578801558976
CXCR5,0.000922467590232322
MUC20,0.0009223566493475764
MDK,0.0009222577564431036
RFX6,0.0009222397906297727
IGFL2,0.0009222212972990936
PTCH1,0.0009220907568654407
MRC1,0.000921945005546713
ZSWIM5,0.0009217174054072074
CRB2,0.000921485903679632
LOC286002,0.0009214405798028717
BOP1,0.0009207780714231401
CHAC1,0.0009200955404858115
PAX1,0.0009200157729997234
L3MBTL4,0.0009195293317969977
ANKS6,0.0009194790243176006
DPF1,0.0009193089956549352
IL21R,0.0009192043295340586
LOC286467,0.0009191009332321877
HECW1,0.00091894576777902
COL4A6,0.0009187880617945312
LEFTY2,0.0009187446678826995
PPARG,0.0009183072197310417
ATOH8,0.0009182603201918166
MCOLN2,0.0009182509044503857
CDC42EP5,0.0009182435930790699
CRISPLD1,0.0009181501021816117
RAB27B,0.0009178856100874593
PITX2,0.0009175173350695806
IL17REL,0.0009174906393500098
C1orf127,0.0009172413919055581
C1S,0.0009170425487228487
ADH1A,0.0009170066335496724
IL2RB,0.0009168800703316135
DPYSL5,0.000916772580262975
NPTX2,0.0009167024202158006
DHRS9,0.0009165381371692563
INMT,0.0009164758477522146
TMEM158,0.0009163177351114073
KIT,0.0009162864163108174
PCDHGB1,0.0009162113978980023
SLC6A4,0.0009161129102008343
ZNF257,0.0009160808552016163
UST,0.0009158637466489002
CTGF,0.0009156824503866308
C10orf107,0.0009154721261438286
NEGR1,0.0009152863777251946
HOTAIR,0.0009149832899150094
KLKP1,0.0009149005738425191
KIAA1211,0.0009148239487738389
GRAP2,0.0009146817185584016
NPTXR,0.0009142586826330204
KLB,0.0009140853125412857
DGAT2,0.0009137591515492242
CSRNP3,0.0009133619203150072
LOC554202,0.0009133448866213219
DEGS2,0.0009130579375727797
SCN4B,0.0009125466546801735
FABP7,0.0009125383528693397
KLHDC7B,0.0009125187726763172
MARK1,0.0009124801410641857
IL7,0.0009122582772780181
OLFM4,0.0009121589876697398
CACNA2D2,0.000912028563867098
EPR1,0.0009118462522050348
H2AFJ,0.0009118260034515263
CHN2,0.0009117572436601841
CHRNA2,0.0009117415977013839
DSC3,0.0009117173169649106
CHGA,0.0009117019475815546
MPP7,0.0009116299869615337
COL29A1,0.0009115606010357485
CHGB,0.0009113306684645421
SULT4A1,0.0009113205143467893
ANKLE1,0.0009111832615243288
GPR144,0.0009107700628392637
DNAJC6,0.0009106069440824803
LOC389033,0.0009102419336376973
LTC4S,0.0009101875433565788
C8orf31,0.0009101753202817993
C9orf172,0.0009101267901655774
ANKS1B,0.0009101130415104643
CCR6,0.0009101104708105052
PRKAA2,0.000910091473331123
TNNT3,0.0009099698426068256
PCDHGA4,0.000909893784176082
HAR1B,0.0009097655285497158
AREG,0.0009097522561499242
CHRDL2,0.0009096590779645592
PRSS16,0.0009093710282445026
VAT1L,0.000908945273972724
FBP1,0.0009088768132830833
C5orf49,0.0009082207564721124
CBS,0.0009081791867415016
DKK2,0.0009081424974250277
SNCG,0.0009080774182286354
CMAH,0.0009078681419951965
ADAM29,0.0009078230741651951
SPINK8,0.0009077156991269122
ABCA13,0.0009076644222784264
PDK4,0.0009075020030374069
DACH1,0.0009074779843621804
KNDC1,0.000907221267823704
FOXD4L2,0.0009069512672727203
HIST1H2AC,0.0009068825083844384
OGN,0.0009066617105679439
PCDHGB7,0.000906649491279331
CXCL11,0.0009065304842100059
MAOB,0.0009064282435932429
LOC728264,0.0009063850820501627
SPHK1,0.0009063800834563078
PAPPA,0.0009063396947199623
GCNT2,0.0009062749296728296
TM7SF2,0.0009058955381832668
APCDD1L,0.0009058615312344247
KLK10,0.0009057737002851556
AVPR2,0.0009055738654183187
SCML4,0.0009054815239631846
PLCE1,0.0009052056654757538
ART5,0.0009049476660416012
ZNF662,0.0009049133973878199
PRR7,0.0009048799818775895
ACE2,0.0009047166560766268
KRT33A,0.0009039567012264468
ADORA2A,0.0009039115976854362
RBP7,0.0009035855161156015
ADAP1,0.000903464721771267
XIRP1,0.0009032539052994319
ENPP6,0.0009028447646770132
MS4A8B,0.0009025822635704926
VIT,0.000902523921222335
FAM181B,0.000902424407294057
LOC93432,0.0009024169081404428
SKAP1,0.0009024157636501526
SP140,0.0009023426179679155
SLC1A6,0.0009020938427938398
B3GNT4,0.0009017038046454534
LOC643763,0.0009016277543566216
SCG3,0.0009015782208229616
GDF10,0.0009012137598992985
C9orf116,0.0009010806657367235
HILS1,0.0009010762002363195
LOC157381,0.0009007475568132071
HAR1A,0.0009006196207950426
CIB2,0.0009004442919929585
SLC22A4,0.0009002874689132215
APOB,0.0009001963341927895
TGFB2,0.0009001958851279499
TNNC1,0.0009000340232003307
ZNF300,0.0009000083965455967
HEPN1,0.0008997706884936383
IKZF2,0.0008996624194138134
YJEFN3,0.0008994924968965516
BIK,0.0008994237831811031
NRG1,0.0008993417343038207
GJC3,0.0008992742995982578
COL3A1,0.0008990509283277801
GAS1,0.0008987957492949919
GLIS1,0.0008985184977989193
ULBP3,0.0008984541497525811
LPPR3,0.00089839779104829
CHRNA5,0.0008982951177989504
PLAGL1,0.0008981437442090209
KCNJ10,0.0008978550569752978
ERMN,0.0008977916148260255
SRPX,0.0008975657962125184
SFRP4,0.0008974394117138789
SPRR2A,0.0008972490958325036
GJB7,0.0008971009577517434
GPR126,0.0008970739411422654
LOC113230,0.0008968369024904968
ENHO,0.0008967577187062166
TNNT1,0.0008965676364462796
GPR88,0.000896376884488998
NPFFR2,0.0008963560473369449
CBWD5,0.0008963494139668644
CD3E,0.0008961483534397038
TXLNB,0.0008960557701242501
XDH,0.0008956585467895313
CDK6,0.0008956198596892327
LOC645323,0.0008955116239368029
CD3D,0.0008952858783607335
C7orf63,0.000895237300626977
SLC10A6,0.0008952032954662551
ROPN1,0.0008951760080763667
MESP1,0.0008951092774871148
TNFSF11,0.0008947402837940722
CD300LG,0.0008946264765461997
PPP1R3C,0.0008945218850891242
KCNQ4,0.0008945197522795409
UTS2,0.0008945165169085574
CNR1,0.0008943957111564297
PSD2,0.0008943517380400421
NOSTRIN,0.0008943450540739503
MAP6,0.0008941194395764709
RAB26,0.0008941162412709345
FAM89A,0.0008940856061924605
HLA-F,0.0008939700834657868
SPTLC3,0.0008939640129282919
PITPNM3,0.0008938782173861644
FOLH1,0.0008934932161188334
RGS5,0.0008932195006505279
CHL1,0.0008932181683702664
NACAD,0.0008930686519593204
ZNF737,0.0008929357636288967
APOBEC3B,0.0008928540475845952
EMR1,0.0008928131894392442
IL12RB2,0.0008926948780556801
NXPH3,0.0008924220976126662
PRRT2,0.0008922658121638468
DPY19L2P4,0.0008921018993922737
MAB21L1,0.0008920558585139639
SIGLECP3,0.000891069098562743
OSBPL6,0.0008909962081815257
AJAP1,0.0008909609215513746
ZIM2,0.0008907622471167226
LYPD6B,0.0008905409511601509
CALN1,0.0008904846482061086
FAM46C,0.0008904280038785197
CECR7,0.0008903895662085641
PGA3,0.0008903207888904616
GPR81,0.0008903076538231068
GDPD2,0.0008902433212185201
ENTHD1,0.0008901454665246907
MS4A2,0.0008901021477583192
SPTBN2,0.0008900808633948524
OSR2,0.0008899634180436106
ABCC12,0.0008898052261284582
BRSK2,0.0008897539791841307
SCEL,0.00088967212384511
C2orf74,0.0008893586572384038
FAM184A,0.0008892728141734412
ALX4,0.0008890715942904926
SLCO4C1,0.0008889613060669038
KLHL38,0.0008888997193635994
LOC100302650,0.0008887913789054538
GRM8,0.0008887272876894059
RASL10A,0.0008885567090785548
TPSG1,0.0008882818217248061
WBSCR28,0.0008882574350383581
GNA14,0.0008881204478457663
GPC6,0.0008880236895440892
AKR1C3,0.0008879807260566647
GSTM5,0.0008876622954567716
C6orf204,0.0008869823788580157
LOC728855,0.0008867613394695834
CLCNKA,0.0008866343759216022
NBEA,0.0008866063028051485
CACNG1,0.0008865381551057144
LAMB3,0.0008864803669841276
CSTA,0.0008863895809314176
TSPAN10,0.0008862259673853777
PRSS50,0.0008860726650363106
SPAG16,0.0008860355605063387
ZYG11A,0.0008858936404730973
ABHD1,0.0008858768499670254
HLA-DQA1,0.0008855805097921474
F12,0.0008852626797858439
BATF,0.0008852004553893443
CTTNBP2,0.0008851190782730593
ENOX1,0.0008848313578585337
CNTFR,0.0008848131154566533
FOLR2,0.000884672026089264
PLD5,0.0008846394511512775
MAPK10,0.0008845465357895248
CLDN10,0.00088389687638334
DGCR5,0.000883646664140277
FRMD3,0.0008835310215983503
C19orf21,0.0008834777824770552
SMOC2,0.000883406924326064
EFNA3,0.0008833939661740607
TSPAN5,0.0008831166448504273
WNK3,0.0008830879099541672
BTLA,0.000883018608590823
COL4A3,0.0008829128118321705
ALDH1L2,0.0008827500266440364
SHC4,0.0008822796283602151
GABRQ,0.0008820741815606918
HIST3H2A,0.0008819721649049465
NCAM2,0.0008817843732644566
KEL,0.0008815948808044519
FAM46B,0.0008813726843237014
ZNF114,0.0008813241407373262
SLC16A5,0.0008811171269048796
CD200R1,0.0008808137958385803
LYPD6,0.0008806838723646453
RSPH1,0.0008806721919016683
AMY2A,0.0008804646517097818
WISP2,0.0008804138379111413
C17orf55,0.0008802914386890059
LRP2,0.0008801098987709742
PLN,0.0008800434528862095
ATP2A3,0.0008799152972879575
ABCB1,0.000879539597132527
PALM,0.0008794008452739712
SPNS3,0.0008793933767220905
ZNF677,0.0008792859455196675
VTN,0.0008792690716974663
APOC1,0.0008791876246333017
MGAT3,0.0008790731908915698
KCNC3,0.0008790129651167039
TFR2,0.00087892891936969
WDR38,0.000878825616308
IGSF11,0.0008787668472813771
ZNF492,0.0008786417570960585
RAB19,0.0008783877245878418
KCNIP1,0.0008782961595383733
MS4A14,0.000878271969960546
GLDN,0.0008782522734525363
HIST1H3E,0.0008781542815231408
C1QL2,0.0008781397870829248
SMPD3,0.0008781269943577049
SORCS3,0.0008780729864840156
EFHA2,0.0008780384757240177
C21orf125,0.0008779400086649186
CXCL13,0.000877893441047364
OBP2B,0.0008775909337203538
SH2D4A,0.0008768760958991114
FAP,0.0008768461773799333
C14orf39,0.0008765676629321718
DLG2,0.000876502659079444
OR7D2,0.0008764014423931204
SERPINB2,0.0008763610971350823
TNNC2,0.0008762155480181888
SLAMF7,0.0008758405065138833
DNAJC12,0.000875739577316005
REL,0.000875611046788786
UGT2B28,0.000875593864254635
TMEM163,0.0008755832260932708
PPP1R1A,0.0008754618616745584
CD8A,0.0008750114511542507
ALOX15B,0.0008748994238700508
NFASC,0.0008748240326573706
LOC440173,0.0008746418694310402
COL23A1,0.000874325478004323
NEFM,0.0008742568552150152
FAM107A,0.0008739237556060036
HLA-DQB1,0.0008739133427250559
C3orf15,0.0008738874090417268
MEOX2,0.0008737583095794656
TNFRSF18,0.00087347153737451
PPM1N,0.0008732272269534115
SCNN1B,0.0008731278480837545
NR2E3,0.0008728774947946426
PAX3,0.0008726712015591904
PCDH7,0.0008726606412604415
C5orf20,0.0008721639076557923
HTR3A,0.000871925959730962
FFAR2,0.0008714558155051893
KYNU,0.0008712764586903176
GFAP,0.00087114204066086
NAP1L2,0.0008710621227010051
OR2W3,0.0008708679823316048
LOC729156,0.0008708196126286162
DLX3,0.0008706058296005163
USP2,0.0008703032494647939
SLC25A21,0.0008702543085137096
PROL1,0.00087016760596508
EPHA3,0.0008701344810692291
SLCO5A1,0.0008700472542986967
HOXB3,0.0008699769054682665
UNC5C,0.0008699714554628221
TTLL7,0.0008697922044693169
MAGEB4,0.0008692926374105052
TRIM17,0.0008688495286163642
SLAIN1,0.0008686325793841752
PPM1E,0.0008686045326625289
C9orf128,0.0008684914501184446
EPYC,0.0008683732120531653
ASCL1,0.0008683283143488059
SSC5D,0.0008681570174388753
WSCD2,0.0008681199589084878
ACN9,0.0008680859233574583
KLHL13,0.0008680055491830608
PCDHGB3,0.0008678272664948534
UCN2,0.0008677276722667197
PSORS1C2,0.000867349247972508
NCRNA00173,0.0008672716859253329
NKX2-5,0.0008672175994673934
KLK8,0.0008671386733843218
TSPAN7,0.0008670546923402375
NKAIN2,0.0008665121846323447
PNOC,0.0008663603059738357
HAAO,0.0008662590220293649
GPRC5C,0.0008661975646961967
CFD,0.0008659604982388676
ANGPTL4,0.0008658874859949922
DAB1,0.0008656278306872877
NRXN1,0.0008654297643254773
SDPR,0.0008652295881478188
EYA1,0.0008651145844058918
KCNF1,0.0008650983313858755
ANPEP,0.0008647299878616603
RNF217,0.0008646935732372185
C17orf77,0.0008645143957124902
PAH,0.0008641523105123067
JSRP1,0.0008640068714265049
KCNH8,0.0008637729479839331
CKMT1A,0.0008637497348450059
FER1L6,0.0008633571312221496
FGB,0.0008631396551211405
ZFP57,0.0008629168907740829
PYHIN1,0.0008626355131131586
LOC400940,0.0008626073436027405
S1PR5,0.0008625175272703148
MMP28,0.0008624901511246385
LOC388692,0.0008624197931662062
SLC2A14,0.000862317729785822
ZNF702P,0.0008622105083879382
LRGUK,0.0008620348259381233
C9orf152,0.0008618664683775516
GPR183,0.0008613819703790998
BAGE2,0.0008613171425760729
CHRDL1,0.00086122324956411
PPP1R14D,0.0008609866379256598
LHX1,0.0008609364821663708
KIRREL2,0.0008606150074811778
FGFR3,0.0008605114731952628
NMUR1,0.000860177082913068
PRUNE2,0.000859931446616555
PRODH,0.0008597992716716697
CLEC18A,0.0008594234141792217
CD1B,0.0008594136786529008
HCN4,0.00085928743951216
PTPRN,0.0008592555884568358
SCARA5,0.0008592170734829097
TPD52L1,0.0008591990539306001
CHRD,0.0008589407847240061
IKZF3,0.0008586818310279101
C1orf61,0.0008584296854660383
USH1G,0.0008583912421196752
GCNT4,0.0008583755243143464
FAM129A,0.0008582202381740147
GRIN1,0.000857756229479081
ASCL2,0.0008575472663867206
CAPN6,0.0008574203723242136
HPCAL4,0.0008571901535379962
TPSB2,0.0008568725242010405
SALL2,0.0008568650551423455
IL20RA,0.0008568616616145164
KLF4,0.0008568417066382179
PLAC1,0.0008568292685371798
DES,0.0008565570986651968
KIAA1984,0.0008564232038742582
C19orf51,0.0008563961468974905
CD84,0.0008561070435214664
RORC,0.0008560745723604571
SPAG6,0.0008559884970327916
CD300LB,0.0008559367100870574
SYNGR3,0.0008556864775884145
SPTBN4,0.0008556578706501739
PLIN1,0.0008555266227713471
ZDHHC15,0.0008552791841621696
EMX1,0.0008548752876911357
C11orf86,0.0008543286158701196
LDHB,0.0008542217045539739
C19orf33,0.0008540625822189914
GEM,0.0008537849525205409
HOXB8,0.0008534030568622342
ANO4,0.0008533325612125806
LOC654433,0.0008531322818387989
ANKRD22,0.0008530966372422653
CXCL12,0.0008530533277517331
TPO,0.0008525943564494456
SERPINF2,0.0008525357111943145
TBX1,0.0008523581911399939
CLECL1,0.0008523141042448976
PDCD1LG2,0.000851919061085561
FIGF,0.0008517221747172559
ZNF883,0.0008516957243345126
FLG,0.0008515031807866712
CYP3A5,0.0008514807896928131
GLT8D2,0.0008514608089446559
TNN,0.0008513489901698929
AGBL4,0.0008512457764474057
HRNR,0.0008511562183926063
KCNT2,0.0008511545269388736
CCDC69,0.0008508116607269282
GLIPR1L2,0.0008506554815034583
RGS7BP,0.0008506405478390396
CXXC4,0.0008506371189362482
HIST1H1C,0.0008504493915858626
NPY2R,0.0008503857650287235
DLX4,0.0008503561077173711
ANK2,0.0008501551872598156
BEX2,0.0008495216561947751
PENK,0.0008492754900634243
CMBL,0.0008492278170610095
GGTLC2,0.0008490713408178073
CCL19,0.0008488555945814842
MAP7D2,0.0008487446980794289
ANKK1,0.0008487152114691791
SLITRK1,0.0008485839701757844
ITM2A,0.0008481915112472254
GABRB3,0.0008480411998096176
NLRP7,0.000847925878891578
PIP,0.0008479102424257571
LRRC17,0.0008478256815975114
GLP1R,0.0008476904349835637
ALOX12P2,0.0008476807765584719
P2RX1,0.0008475927920101137
HIST2H3C,0.0008475654517228451
LRRC15,0.000847481729638222
FPR3,0.0008473864173376613
VSIG2,0.0008473565413998882
NOL4,0.0008473414313170242
COL8A1,0.0008471516875191457
GLI1,0.0008468794115754895
FER1L4,0.0008468571958415636
TNFRSF11A,0.0008468038343997995
CRAT,0.0008468023913629786
C1orf95,0.0008467521649811892
WFDC1,0.0008466531610199724
RADIL,0.0008463919203372762
TNFSF10,0.0008462833126292442
C14orf174,0.0008462050234664767
KRT37,0.0008460182863350003
PTPRU,0.0008456186223063137
MAGEA6,0.0008455681099358496
RP1,0.0008454874193312712
GPR114,0.0008454659137506661
C1QL4,0.0008453950492691339
FOXA1,0.0008453485391846193
KLRF1,0.0008451785574812397
SIGLEC6,0.0008450447855283174
PCDHA2,0.000844980882147676
PRIMA1,0.0008449756209009883
SULF1,0.000844895924799971
KLHL14,0.0008447980705393358
PRND,0.0008447239914042529
C4A,0.0008442203020217439
MEIS3,0.0008440150742292947
GPR87,0.0008438093812023181
ART3,0.000843682956007462
LY6G6C,0.0008436797771903709
GNG3,0.0008436323801732549
DMD,0.000843509582934448
RPPH1,0.0008433212976443924
TLR10,0.0008433055514845005
LOC613037,0.0008432948918891804
IL33,0.0008432634683698302
SRD5A2,0.0008432090690913836
PDZRN4,0.000843182902726072
DHDH,0.0008430609595711699
NBPF16,0.0008430325932726548
MYBL2,0.0008430084291939958
RIMS3,0.0008429641057798815
C12orf69,0.0008429453899579325
GPX3,0.0008429341219015088
KRT14,0.0008428800025320982
HORMAD1,0.0008424663379339374
ADAMDEC1,0.0008424517586136283
C1QTNF2,0.0008424079213165767
PCP2,0.0008423806385517639
CIB3,0.0008423047582687736
CCNO,0.0008417146836754973
PRMT8,0.000841693380732838
SVOPL,0.0008416792742529032
MMRN1,0.0008415945755703863
PCSK2,0.0008415928255592872
SLC16A1,0.000841433279136873
TBX4,0.0008412842579996749
C19orf26,0.0008412142926940665
COL21A1,0.000841104133135732
CRISP3,0.0008409382109944611
MGC16121,0.0008407491581306677
TTBK1,0.0008405871684897666
LGR6,0.0008402903551884025
