Gene,Variance
PKIB,2.935660061776969
AMDHD1,2.935562494457015
MYH14,2.9326700640900016
RHBDL1,2.9322761752493927
ZNF648,2.9313918350261914
CD79B,2.9311860265163423
ATHL1,2.929683314223255
SCML4,2.9294029638152783
RAB26,2.929150913888094
HAR1A,2.9273913995778136
RERG,2.9272023475707982
MRGPRX3,2.9270808372875656
LAMC3,2.9259228459910704
NFASC,2.925861893079509
DNAH9,2.9255445616806215
ZBTB7C,2.924910047196087
KRT32,2.9237605219515093
WNT10A,2.9236801785764146
EPHA3,2.9233672734988234
CKB,2.922304087009123
AMPD1,2.9212448578943877
NAT2,2.9200851312992433
IL34,2.919958755484524
MCOLN3,2.918849060470473
TMTC1,2.9186583869549607
RASD1,2.9177217730540836
PSD3,2.917266073836778
C20orf26,2.9172380604788395
TNFSF11,2.914304643715901
LOC728875,2.9127551345428455
ZSCAN23,2.911678338537834
CCDC144A,2.9114502967422795
MATN2,2.911230157293622
SLC16A12,2.910658943532813
ZNF703,2.9105015855416596
VNN3,2.9104917913576425
SSPO,2.910412585272917
PCDHGA4,2.9103111947927465
TMEM158,2.907329691395728
LOXL4,2.9070026330886254
KIAA0754,2.9067008290044356
EYA2,2.9060933795662343
EMID2,2.9051710074112482
ABCD2,2.9050123545559052
PDE3B,2.903922103252238
NALCN,2.903502851930829
LCK,2.9028141579337055
WNT7B,2.9021965025759093
DIRAS1,2.9021051413188848
ANGPTL1,2.901479244917969
C6orf105,2.9014449280940995
COL9A2,2.9004924796248703
SKAP1,2.8992540237229414
PTPRH,2.8982932021872254
ATAD3C,2.898196011692431
GRIA3,2.8975017358501325
SFRS13B,2.896909305082381
GABRQ,2.896906509237898
SIGLEC14,2.896387093624606
STX19,2.896046088933659
CX3CR1,2.8959580632742945
GPC2,2.8947946474899213
STXBP6,2.894419109658693
GTSF1,2.8935792639932787
CXCR1,2.893138605116017
GGT1,2.891225454349199
TSPYL5,2.890732315723598
ECM1,2.8902884339886032
HLA-DRB6,2.890261359445358
CENPV,2.888665964367446
XPNPEP2,2.8886638707638794
DISP2,2.8878264443018975
GRIN2C,2.887281553406774
LSAMP,2.8869558490325233
LRRN4CL,2.8864209770528824
HIST1H3G,2.8860242047093148
WDR65,2.883476587644409
DUSP5P,2.8832456798859294
LOC400759,2.883220358375093
BMP4,2.8815775301703783
PNOC,2.8815700270638414
GHRH,2.8812281127445245
PGM5,2.88097609310877
C1QL1,2.8809421109357354
CACNA1G,2.880648120047611
LOC100190938,2.8792172633488895
FAM129C,2.87886750669826
LYZ,2.8774019042342487
SLIT2,2.8767567078232714
FIGN,2.876087443323071
NPM2,2.875124974062447
BMP3,2.8744581642692006
PLCB4,2.873924196164056
HOXB3,2.87272045807058
C4orf40,2.871995790747138
FGL1,2.8716898545041336
PROX1,2.871347777204981
SLC39A2,2.869675232166575
EMID1,2.868504083140268
CLDN11,2.8679592101515596
JPH3,2.8676590880008495
ZNF727,2.866723923545602
SLFN13,2.86489913458136
LMX1B,2.8646736863002142
LILRA4,2.862885679392239
PKHD1L1,2.8620373115081263
DGAT2,2.8614066174727437
FRMD3,2.8609299962745776
DLX5,2.8605282243692276
OLIG1,2.860504480173861
NFATC2,2.859519643762796
LAMA2,2.8575761436225884
CCDC65,2.856534503103928
ZNF711,2.855692931139515
PKNOX2,2.854708310804391
ABLIM3,2.8532890547664413
CDHR1,2.852611623096757
PPP1R14A,2.85200433188031
UCHL1,2.8515367059920127
LAG3,2.8509362179595867
ARL9,2.8503950566153793
C15orf48,2.8496652551361015
GPR171,2.8495853120894803
HCN2,2.849362968063482
KLK1,2.847925306968593
TMEM151A,2.8461203785661238
SULT1E1,2.8458702603637493
JAKMIP3,2.8445569762084904
KLF5,2.842197175515504
GGTLC2,2.841741516583039
LYVE1,2.8401049142518895
ZNF883,2.838850243264527
NXPH3,2.838584029048105
ADAMTS12,2.8385001626555777
TNFRSF9,2.83609020177852
RAET1L,2.835818465010705
GAS2L2,2.8353198565889395
PCSK6,2.8349588200903377
FAM155B,2.8337028457899978
LYNX1,2.8331110692428574
LRFN2,2.8326097977709264
PNLIPRP3,2.832567047905901
HAP1,2.830876945021695
KIAA1644,2.8293035923210823
LOC647859,2.82854688412269
L1TD1,2.82752936919841
GPR174,2.8274777606939105
RAB38,2.8267966001322
UGT2B10,2.8263759328707874
STK31,2.8263154735547222
KIRREL,2.825557686335376
CNN1,2.8253501405132426
LINGO1,2.824615466773869
IFNG,2.823166065630999
EDAR,2.822853674436183
WBSCR17,2.8214663730440486
FAM69C,2.8203043189230255
SAMD5,2.8193173763268873
STAB2,2.818826157497809
SIGLEC12,2.8177755314818205
ENPP5,2.817368810410444
HTR3A,2.816483050826222
GPR88,2.8157050223409605
PCDHGB2,2.8133287099955373
APOBEC3A,2.8121168521580873
MATN4,2.810732194773524
FAM90A1,2.809965933813495
GALNTL2,2.8086498197889767
MMP8,2.8074411279423255
F13A1,2.807435975255073
C12orf69,2.807197838509034
CRABP2,2.8067643513526837
CDK5R2,2.8067132542123234
KCNJ11,2.8062375148447276
C5orf49,2.805438890479047
FLJ12825,2.8052068091814375
RBM11,2.8051542947163752
JPH2,2.803185342383192
MT1M,2.803000243225609
LIPH,2.802482669562812
DPEP1,2.802056545994731
CDH1,2.80160065100865
HSH2D,2.8015999535545504
C10orf79,2.800670168408112
NCRNA00173,2.7988800499746858
FGF9,2.7976933168945206
GRIN1,2.7970634217798076
WDR86,2.7967664503301433
SPON1,2.7960885959285826
DYNLRB2,2.7955461854841257
KCND2,2.795191523406089
IFIT1,2.7949093647795733
SLCO4A1,2.793701986711303
LOC285593,2.793578321327435
MET,2.7931330055775176
CELF4,2.792868294025871
GPR39,2.7924882701717033
HIST1H1D,2.7918959375179666
KIAA1045,2.789735945294625
PCSK4,2.7874834089041562
SVEP1,2.7855586338562817
HLA-DQA2,2.785417769843463
GPR1,2.7841140295777107
PDE11A,2.7839917531509233
SLAMF7,2.7832451718157176
SYCP2,2.7829477242829666
C4orf48,2.7818428804385977
APBA2,2.7794776267216794
SLC26A7,2.7794029283026345
LOC286002,2.7792984174506086
CDR1,2.7787216647387907
MFAP5,2.777921097248842
PCBP3,2.7762845918091474
TNNI2,2.7753894499460015
ABCC2,2.775013969120928
NFE2,2.7743554355173763
ODZ3,2.7740771681679086
GPR37L1,2.773737112591752
CD7,2.773587243489792
ZNF488,2.77240863939575
RIMKLA,2.772371589224862
C6orf218,2.772146963773121
GABRB2,2.771902066309641
HTR1D,2.7709796413922856
GZMH,2.770786858258749
BAIAP2L2,2.770179142224611
PPFIA4,2.7671532219261747
ZFP42,2.7627254131200067
IL1RL2,2.7619022317731146
TGFB2,2.7617769316077574
MFI2,2.761311350402885
C8orf34,2.7604731796639177
RAI2,2.7595086520411733
BDNF,2.758780884618347
UNC80,2.758433364385707
NPTX2,2.758185416553613
HIST1H2BC,2.7560004637776836
NIPAL4,2.7546902347650857
TUBB3,2.754274235922414
SPOCD1,2.7536796939276624
CCNI2,2.752783010023048
L3MBTL4,2.752693297908042
IGF2BP1,2.7504406007502165
ARNT2,2.7503853970715766
KSR2,2.7503743024927
SLC5A5,2.7500895206153704
CHST6,2.749472660451635
KLRK1,2.749388653883532
MAGED4,2.749297165683926
C8orf80,2.748924792013758
HK3,2.7484690778378975
ALOXE3,2.7481727794369317
PRKG1,2.747797216570813
MMP16,2.7463058642978964
LOC100144604,2.7458098523669556
HAGHL,2.745538739032868
NR2F1,2.7418983614554517
ZNF229,2.7416908891496763
PDZD4,2.741304886743999
PDE3A,2.7412748983084354
PAR5,2.7401783094344765
GPR133,2.739039663920015
PNLIPRP2,2.737348740504884
KIRREL3,2.7369516249473533
KRTDAP,2.736911524909371
SLC38A4,2.7369076988027445
SLC14A2,2.736205704166091
SLC5A12,2.7361643019453235
RSPH1,2.7359181997761897
CBFA2T3,2.7352661428192375
ODZ1,2.7337640983515503
GLDN,2.733252645829111
MPPED2,2.7332247772562
CHRNA1,2.7326255137298205
MMEL1,2.732080380410031
INPP4B,2.7318854483836894
MS4A14,2.7312972038604153
C2orf70,2.731262093974511
TOX,2.730396231137554
VAX2,2.7289043397581576
HIST1H2BH,2.7287934291959473
FOXN4,2.7285643446983543
GSC,2.7283853418435977
TIFAB,2.7264768227937517
GALNT6,2.7256009970298614
EIF4E1B,2.7253787355992602
HLA-DRB5,2.7249519766311003
NRG3,2.723139315515378
ZIM2,2.7218190849327932
KLHL14,2.7200692244084133
HCG4,2.718741327104123
SCN8A,2.7183757914575293
PON1,2.716959134141871
NOS1AP,2.7165092918231246
PHEX,2.7156916055612403
ST8SIA1,2.7149283643726028
HYDIN,2.7127485722230986
RIPK4,2.712278044413646
EGR1,2.711414751307394
WNK3,2.711104698236293
DKFZp434J0226,2.709903272219217
CBWD5,2.7097983759586786
OR2W3,2.7094682786290454
TTLL7,2.709442759915641
CCR8,2.7094104190161494
TRHDE,2.7090608855723057
PLAT,2.7083221436072575
GPR114,2.7082515726724616
ESPNL,2.708032479790139
CCR2,2.7078767244237962
ARNTL2,2.7065316887789352
TNIP3,2.7064342938319497
DIO2,2.706083953990618
COL21A1,2.7049449310969034
BEX2,2.7034469565254837
PRKCB,2.702941679421302
UNC5C,2.7022418048177648
PLEKHG7,2.701684479217403
SCG2,2.700515380317192
KLK2,2.700371325640678
LPO,2.7003266156647197
IFI44L,2.6997132793928786
DTNA,2.6983624859909074
ADAM22,2.696746263866655
TNC,2.6962948234372197
FGD3,2.696258125741663
IGSF5,2.694446828760406
NCRNA00202,2.6935889099951082
PFKFB1,2.6935331442624055
ACSL6,2.693196881004794
ITIH5,2.693020281065466
CLEC4F,2.6929712161400654
EFHC2,2.6920072093029854
ZNF695,2.6917783246655693
SOX5,2.691112132264316
PRELP,2.690126658847181
EPHB1,2.688655570832812
FGFR2,2.688603654511346
PCDHA2,2.688509353046329
TNIK,2.6880921377621334
HSD11B1,2.687827300705658
STYK1,2.687571441648165
LOC554202,2.6866642333755477
PAK3,2.6863662156408363
FMO3,2.6857688741498156
CTSE,2.685762270663834
ADRA2A,2.6849441471702655
MED12L,2.6848808902988264
KIAA1467,2.684361287916173
TMEM232,2.6840654189099458
TREM1,2.683437338453131
IGF2BP3,2.6829256040162752
NKX3-2,2.68157822941689
KRT37,2.680346794786341
SCN4A,2.6797419176655266
NOX5,2.678592050174869
PCYT1B,2.6781722816284845
KCNH3,2.6780058163142555
C9orf169,2.6771771976451704
FRMPD1,2.6765912532920275
HIST1H1C,2.6756985001657623
ROR1,2.6756021857471226
FLG,2.6754897836852622
CCL3L1,2.6753147869459233
FAM183A,2.6751290189738817
INHA,2.6750332455196864
GDF9,2.6748206404978934
SYBU,2.6738423731109515
TFF2,2.673726031742395
IGFBPL1,2.6731947344251967
CASC1,2.670935805319084
BAALC,2.670213725378
CLDN9,2.668945898531411
UMOD,2.6681256353355938
LCN10,2.667268988340914
PANX2,2.6664096169686755
AMTN,2.666118056020246
CD247,2.6652802360903127
ARHGEF4,2.665090443720236
KLF15,2.664988800315031
HMCN1,2.6644629366429053
STAP1,2.6644109907188134
PLXNA4,2.6633991805409885
TSLP,2.6624882970593386
SLC2A4,2.6614252262357416
NBPF22P,2.660723043230347
MESP2,2.65993746250326
FOXP2,2.6587760323681415
PPP1R1C,2.657778673341725
KLHL38,2.6565673760333812
MX1,2.6560550619947265
CALN1,2.655662340319622
MYO16,2.655259630667207
KLHDC9,2.6535288053872077
RNASE7,2.6527213891769086
CHST1,2.6505595716102954
ACSS3,2.6505561483869884
ACTC1,2.6500146795892214
CELSR3,2.6499644068111508
TCAP,2.6497686579180697
C1orf194,2.6492720591728047
DCN,2.6482306561643036
ADD2,2.648089049319983
SORBS2,2.6480542868650563
LOC100127888,2.6466614084071565
SOX15,2.6460634386388806
C3orf55,2.6455307954306484
DHRS9,2.6449468726399945
TMEM132E,2.644863826875521
TRIM9,2.644573936072806
AQPEP,2.643872200583603
TSHZ2,2.6437180407591536
ALX4,2.642696930822354
C2orf50,2.641678934666967
EIF3C,2.6400229760142087
MT1E,2.638562920916674
RASGRP1,2.63754858068099
C9orf68,2.6370172107285055
COL27A1,2.6362932186995898
ZNF204P,2.6351601144301866
MCHR1,2.634679699450929
DSC2,2.6337436380671115
SMTNL2,2.6332803169672054
SGK2,2.633138341999838
RNF150,2.6306633596299713
C17orf55,2.629170540144839
KCNMA1,2.6276358140832747
PDE6B,2.626078609645163
HUNK,2.6251220365478036
CASKIN1,2.624180837180896
ERMN,2.6241190042903497
TMEM156,2.6229434682003165
AADAC,2.6229304964875615
PTPLA,2.622793351182363
CDH18,2.6227510233990636
CTSL2,2.621737896566855
FAM131C,2.621334157972269
FAM19A5,2.6213139543005513
MCTP2,2.6208817319366404
ST6GAL2,2.6207448780437956
ANKFN1,2.6193817105879753
DNAJC6,2.61895921645568
C2CD4C,2.6171033723776285
AQP6,2.6169351698499677
TLE6,2.616797940485612
EVPLL,2.6166625069274914
TLR10,2.6154235145602667
IL24,2.615339640643299
HOXA9,2.614749127643353
ATP2C2,2.6145375105152753
LOC286467,2.613829987887111
SNPH,2.6132543872625873
SLC5A7,2.6122032939105355
C14orf73,2.6106862217772906
MT1L,2.609885876381924
RND1,2.608444530434392
STXBP5L,2.6084393684360627
KCNA3,2.60788200320077
DMD,2.6078012381872213
GIPR,2.60691628428394
SV2B,2.606800141664813
MEG3,2.606669250126493
MPP2,2.6060396350094126
CCL11,2.6058881264235247
ADAM29,2.605559804656206
CCL5,2.604667720129827
RTN4RL1,2.604656899959352
SLC7A5,2.6045391623630785
TLL1,2.603324174672123
RORC,2.6031723572559926
TMEM189-UBE2V1,2.6031404498294433
BIRC5,2.602455495687137
IGFN1,2.6022708756792587
SCN3B,2.600772601078712
ADAMTSL5,2.6005404773499783
C1orf88,2.5995202606876515
FASLG,2.5992772448006223
ZNF280B,2.5986783361947636
INMT,2.598401994232223
HOXB4,2.5983842179180887
SOD3,2.5968604955659584
ZDHHC22,2.5960864251457285
GAMT,2.595317352441834
SPATA18,2.5951376064886613
TNNI3K,2.5944234797872463
NR4A3,2.5938205132066647
MAGEB4,2.592008856367217
FMN1,2.5916959838046405
LDHD,2.5911693383304573
ADORA1,2.5911416912777336
PRKG2,2.59083140859735
IL12A,2.590782078674062
UHMK1,2.5907625272670827
HLA-G,2.5885567170038555
QRFPR,2.5881563924237305
KRT9,2.587470732495639
ZNF667,2.586465283940961
OLAH,2.5856482082920893
METTL7B,2.5850207134236167
TBX21,2.58446214666003
SYCP2L,2.5842978090260913
FAM123C,2.583570112025832
NFKBIZ,2.5829347942569796
BATF2,2.5823120506746484
CYP2J2,2.5818230248444003
PCDHGA5,2.5816772356706394
OASL,2.580864393592849
YSK4,2.5808195460290593
SNURF,2.5795125179377387
PLCB1,2.5790102541779922
TNNI1,2.5785989519823085
TCL6,2.578401499038036
STK33,2.578050534006008
GPRC5A,2.577950826475948
CIB3,2.5779259164470907
MPP6,2.5772498893333924
LRRN3,2.5769472351471006
TEX15,2.575799841090822
PAPL,2.5749299957330978
P2RY12,2.5743000777337324
EPR1,2.5738912134266623
CPS1,2.573661065721944
SEC14L4,2.5735260316133997
RASGEF1A,2.573330606519026
ATOH8,2.5733224733924174
C14orf64,2.5730431533815996
MGST1,2.5705446654096207
LOC283867,2.569382361271864
CCNE1,2.5691065617284385
GPR139,2.5684464181808084
TNFSF15,2.5678308864742214
PTPRD,2.567085646321088
FLJ16779,2.5666819708889252
DDR2,2.5660489610839865
PNMA2,2.564608940650239
UBE2C,2.564370713102183
MFSD2A,2.5622379906241193
SELL,2.560801686916128
PNMA6A,2.560290420961816
LRRC48,2.5585097447615848
SLCO4C1,2.558221226743658
SARDH,2.5581330990153197
HAPLN3,2.557485630203953
UGCG,2.5569804141804786
LILRB5,2.556589945767232
P2RX1,2.5565726491184266
COL4A4,2.556547492980162
NCRNA00160,2.555840881380921
TMEM130,2.5550060072237577
FOSL1,2.5543120076750796
OR7E91P,2.553872469751599
NEFM,2.5536722022854104
CLDN2,2.55301541630598
LTA,2.552793340649586
C14orf132,2.5511657808575623
BCL2A1,2.550749824738358
RHOH,2.5505685530971096
SNORD116-28,2.5505262046341253
GSTA2,2.549830949807625
FGF12,2.5492582701689517
CKMT2,2.548492511303992
CBLN4,2.547180482872447
SYP,2.5471494302298145
KIAA1210,2.546386096253609
CRISP2,2.546306211416458
PRTG,2.5461787602012995
ZNF214,2.546131202214462
SPINK1,2.5459938198521384
PM20D2,2.5455234590195963
TMEM71,2.5448583290563014
WBSCR26,2.5442320443681274
FMN2,2.543932909609629
GPR55,2.542704653792138
CD8A,2.542211626949459
HS3ST5,2.5420914212115364
KIAA1324,2.541500879096338
HPSE2,2.541010302820667
LRRC46,2.5402525568454233
DDX11L2,2.539713493530561
FA2H,2.539388493432036
SLA2,2.5379021734471
KIAA1257,2.537856693003649
NEGR1,2.5371153767792216
RPRM,2.536416286743907
RIMBP2,2.5362839451276877
PGLYRP4,2.5361869818665745
ALDH1A3,2.5357073554061236
PLA2G7,2.535678462887699
PCDHB3,2.535109030251812
GJA1,2.5350311325252806
TUBAL3,2.534661911984058
TSPAN5,2.534642702923084
ABCB1,2.534590211390218
C17orf77,2.533894130784219
FUT2,2.5337415367768856
SNAP91,2.533573698021172
QPRT,2.53319975210223
PCDHA7,2.533007584454742
SPRR2A,2.532116887826339
DSC1,2.531785598553938
IGFBP2,2.5308902495934245
SCT,2.530322036953224
MYPN,2.5301145058723478
TMEM61,2.5300091274751266
SAMD3,2.5298258228929407
TMEM59L,2.52975537768009
IL21R,2.5294073175701657
LOC440356,2.5287047973336154
GLYATL3,2.527526744016711
MYOZ1,2.5274128143141263
ZNF556,2.527018491220026
SPATA4,2.526818581323921
DLX4,2.5267877110528105
GABRA5,2.525452050861276
MICALCL,2.5252200331564527
AMIGO2,2.524939391129244
EFEMP1,2.5228450776188747
PCDHB5,2.522819817201165
MST1P9,2.5224676506126404
LMTK3,2.522462782295047
HOXB8,2.521307122386629
FNDC1,2.520142658254446
SOHLH2,2.5200853967379966
CXCR6,2.5196641118911978
RARRES3,2.5193868331447526
CLDN3,2.519138062090009
SLC16A9,2.518657904695714
TRPV3,2.518170813491328
GPC6,2.5173995819837343
PCDHB6,2.5167783957325325
GPR162,2.5154446290493864
CHRNA6,2.513772191415899
PAX8,2.513526009966568
C11orf70,2.513397359406438
GNA14,2.5131023614492305
LMO1,2.512914855696215
TBC1D10C,2.512367692619939
FHL1,2.508924239756428
ALDOC,2.5088189640165015
CES4,2.508420473574653
MMP17,2.50787420979725
RDH5,2.5075972357289387
BHMT2,2.5074045871005213
GAGE12D,2.5045698563262655
GYLTL1B,2.5039237999977537
AVPR2,2.5035531955610804
C19orf20,2.503190197463468
PCDHGA7,2.501900066214528
PLCE1,2.501521508301096
WDR66,2.5011796719606925
CNGA2,2.500864051955461
PDE4B,2.5002355348998924
CDH22,2.49974734455097
GHR,2.499372299883877
CMYA5,2.498243307549504
REC8,2.4981405327732533
DNAH7,2.497987547941387
CACNA2D3,2.496221709069216
CD163L1,2.4958995434874884
SSTR1,2.4947234499528212
MPZ,2.493703297496784
SYT3,2.4933740018055888
C11orf86,2.4932306770012764
KIAA1244,2.4924992974690645
STEAP2,2.4923423352579763
TRIM72,2.492251759596825
E2F8,2.4922048604688904
PKD1L2,2.491413858290925
FAM46B,2.491209851951922
C5orf4,2.490965407073774
CD22,2.4908419833638615
SERINC5,2.490653217727077
HAR1B,2.4900144171403533
MBNL3,2.4898629922354147
GPR156,2.4890675321252487
SCD,2.4885932319078865
TUBA4B,2.4877755584096595
FER1L5,2.487635661584438
SLC16A10,2.4872837276879154
MYOZ3,2.4870844580456413
FRMPD2,2.4863892059997896
GPR143,2.4856251547080537
SLC28A1,2.484887942036408
TIMD4,2.484762801440329
LRFN5,2.484185666934538
MGC45800,2.482822004682876
MMP25,2.482137284226545
SLCO5A1,2.481922775654983
DPP6,2.4805334896347992
KLB,2.479860732451562
SEMA6D,2.47975837973077
CLSPN,2.479170012320461
CILP2,2.478829223757459
ZYG11A,2.4782731243208334
HAS3,2.4778931810538065
MID1,2.4773859285330224
PTH1R,2.477266521897317
GCM1,2.476439761144658
NOXO1,2.4763461555280184
HIST1H2BJ,2.4761975314547695
IL1RL1,2.475335323053422
SLC25A27,2.475154003622484
HSPA4L,2.474354692385473
CASC5,2.4741868916119727
HS3ST6,2.4732448679578853
IRS4,2.4731929899205576
KEL,2.4726360274184174
PARD6B,2.4722196774591088
KRT77,2.4712797344956594
DDIT4L,2.4710894105330126
EPHA6,2.4705474289325826
FCHO1,2.468633527830153
IQUB,2.4684355043360218
F5,2.4677230319153
FBP1,2.467693338583964
WNT2,2.4671636644223667
ULBP2,2.467160126818619
FBXO15,2.4668636421237093
MARCH4,2.4653493229198578
HOXB9,2.4653446462587394
PCDHGB7,2.4646514897560095
C9orf171,2.4645054495686898
CLEC17A,2.463609592563651
FAM198A,2.4619018824530468
PCDHAC2,2.4613004256829827
LHX1,2.461130157093837
MGAT5,2.4602101560776206
SYNGR3,2.460157006280164
MCM10,2.45985659810054
GCNT4,2.459353673818593
GABRA2,2.459236501712212
HOXA7,2.4578433576108916
NCRNA00093,2.4576369840213195
NUDT10,2.4571355894113265
GSTA3,2.457049813074706
ANKRD35,2.4549429016342863
CD69,2.454387397288094
ACHE,2.4538685243004372
IL2RG,2.4517983361324185
DMRTC2,2.4508472530056657
KIF14,2.450004144034247
DPP4,2.4491541353631745
C22orf41,2.4489144512205905
POSTN,2.447959693476656
ALPK2,2.4468956583722528
NAPSB,2.444462738743467
GCOM1,2.444426492886674
FAM65C,2.4438875283566337
C12orf53,2.443118144769972
OPCML,2.4429822223041273
GDF1,2.4420941402324803
LOC643763,2.4415217918252807
SIGLEC6,2.4409287434993114
PRF1,2.4405439608952353
DCAF12L2,2.440191680658451
ME1,2.4391456388462065
TRDN,2.4390872505484906
PRTN3,2.4382755166585635
CX3CL1,2.4379025614415823
SLC14A1,2.4362902462111
ANKRD29,2.4360113370033116
DNAH6,2.4348224558161653
USH1C,2.4344904139685943
C2orf62,2.4339965990419707
MAK,2.4334927317978265
FAM167A,2.432579008794632
ABCC6P2,2.4316152893372225
CXorf57,2.4314884727037094
CD52,2.4311021545063283
HOXD13,2.4306610828257926
CNKSR2,2.4298020168394685
GFRA2,2.4293198365701825
GVIN1,2.4277041838125664
LOC254559,2.4271960505281407
AURKB,2.4261842979435126
FOXC2,2.425444544233641
C16orf45,2.424851257307701
COL8A1,2.4242607559709786
KIAA1804,2.423957678401768
FOXN1,2.4238409148320974
TESC,2.422021659940656
CMTM5,2.4203937296723894
RORB,2.420274301519802
XCL2,2.4200636668535536
MMP23B,2.419636725399676
RGS7,2.4192689331104815
S1PR4,2.4191011763849906
AIF1L,2.418542319944307
KIAA0748,2.4184821695995877
CNIH2,2.417939824734783
SH3GL3,2.4178700469053207
EPHX3,2.4175224932456407
OLFM3,2.4170892751546686
SLC25A18,2.417021953675388
DPY19L2P2,2.4163610887871405
SLC17A9,2.4162048219019576
NPAS1,2.414898330579511
GBP6,2.4145144759091868
CD209,2.414041571465776
KCNA6,2.4135570635310715
CLEC12A,2.412830383990821
LASS3,2.4105658093241096
MAB21L1,2.409715148188056
DDN,2.40955933643153
FAM166B,2.409108479863131
PAMR1,2.4088812851543064
SPSB4,2.4087975455810726
ADM,2.4084353826109663
NCRNA00086,2.408000915154122
SPTBN2,2.407753767122983
NEURL3,2.4066227108438922
GYG2,2.4046829328875563
TAOK1,2.4026284245810063
CD6,2.4026109618088283
DUOX2,2.4025458288073294
ARSE,2.401685906670139
MMP23A,2.4015881867419187
LOC728264,2.4004358199292524
SH2D2A,2.400413087569428
DMRT2,2.4001225229827496
FABP5,2.4000353431403245
RUNX1T1,2.3997966513421303
UPK1B,2.3996874626092413
KRTCAP3,2.3991988901007275
PODN,2.399191107529852
TMPRSS5,2.398919494756467
HSPA2,2.3986664373504447
TTPA,2.398131140008845
NUDT16P1,2.397349654611785
CES8,2.3959092145457004
IGF1R,2.3957929211254356
KCNJ10,2.3953750689900404
PRPH,2.3946875819231432
HUS1B,2.393720880716446
ACCN3,2.3928059449932024
DLGAP3,2.392687110020506
SOCS2,2.3919948447854016
FLNC,2.391773617603877
LIME1,2.391614892053165
KLRC3,2.390981326658667
KRT80,2.390389559174086
LOC100126784,2.390366107240685
OTOR,2.3889511176017253
INHBA,2.3885224746100255
SPTBN5,2.3882964994236406
RNF43,2.3881950513412558
GCNT2,2.3876825016207985
TP53AIP1,2.387169650716185
GPER,2.386920273523915
CLCN4,2.386435349126201
OSBPL6,2.3854770446267146
THEG,2.383653090235114
CCDC153,2.3834826602276564
C12orf39,2.3830963167717383
CLDN5,2.382565127135286
KCNG3,2.382529549760105
OSR2,2.381894803915752
NCR3,2.3813391908997956
RNF39,2.381330765545951
EGR4,2.379639667728151
PLA2G4A,2.378721375414131
TMEM200C,2.3763381722661516
EPHA10,2.3762866832899365
CCDC19,2.376243444617249
RAB27B,2.3760344153408344
KLRC2,2.375630552350864
ITGA11,2.375297294812907
CCNT1,2.374589473919437
SLC24A3,2.3744044380177955
ISM1,2.3742382711109506
ZSWIM5,2.372922711360181
IL1RAPL2,2.372848360211796
ZIK1,2.3719035620488316
ZNF257,2.371714697124078
MYOM2,2.3688974853450238
LOC284749,2.3668020753965435
EDN1,2.3663182497798423
TMSB15B,2.365978614758408
KLF17,2.3655033622438633
KAZALD1,2.365279956345271
TAS1R3,2.3648291102199814
FCAMR,2.3646069514219654
CLEC5A,2.3635542121347943
NCOA2,2.363111156055824
NBPF16,2.36306076615369
RHOF,2.3628562152606727
MDGA2,2.362733316178337
ANKRD36BP1,2.3623595723983013
IL22RA1,2.3618213136148967
ZNF462,2.361569349431894
SLC38A5,2.3615633101980857
MEX3A,2.361383185899977
UPK3B,2.360889029319543
ZBTB8B,2.3607051318762458
ASXL3,2.360522251037376
GLI1,2.360305616262021
IL2RB,2.357905125405571
CA11,2.3568238980519016
IGFL3,2.3560636467143303
PDIA2,2.3541465937234483
C2orf39,2.354074051240326
B3GNT5,2.353520736020349
PCDHAC1,2.3523469993791752
AKR1C3,2.3522316927801112
KRT19,2.3519333947087597
SERPINA4,2.3504340171573417
DRD1,2.349995036824613
CPZ,2.349673623287869
ZNF354C,2.349007196353273
RSPO3,2.3482556862422945
CCL22,2.3474554024538588
SLC26A4,2.347345862613445
ANKRD34B,2.346645749557549
HIST1H2AG,2.346486847990702
TGFA,2.3462907036732474
PTGIS,2.3459115510779163
KCNH6,2.345763218042808
AADAT,2.345627556503756
SLC7A8,2.3454088190170688
TNF,2.34496292033431
LOC100133469,2.344753543784966
CXorf30,2.3442706293172395
VAV3,2.344257603945203
PHYHIPL,2.3427667497679145
SGSM1,2.342468430881047
DSCR8,2.3419068386707065
PSTPIP1,2.341640734637152
HTRA3,2.341625901313682
FOLH1,2.3411633477451037
C2orf89,2.3406694928554885
NTSR1,2.3405946527517845
KIAA1239,2.340461296867182
HOXA11,2.3398873867807604
SRD5A2,2.3397914950569905
REEP2,2.3394639953785648
EBF2,2.339087027928688
PARP15,2.33888033052074
ACSM5,2.3378952284777013
AKAP2,2.337780924133113
ELOVL3,2.337115561292094
FMOD,2.336249261714555
CSMD2,2.3357026556721623
C1QL3,2.3355365621691138
SEC14L5,2.335302381131928
SERPINA12,2.3350882117851577
CRAT,2.334170394416844
KLRC1,2.3311606835584087
BCL2,2.329982864568692
TMEM171,2.3299747043755903
TMEM35,2.3296526672384865
FLJ45445,2.329558239379303
CNKSR3,2.3293270754774102
JPH1,2.3292600857674963
CYP2E1,2.3291537892826533
EFNB3,2.329012458146566
C11orf16,2.3288482238435684
GGT3P,2.3285901668270466
GSTP1,2.326260676892846
PCDHGA1,2.3251329928039204
NR4A1,2.325003241248419
APOA1,2.3248798323161823
